"id";"user_id";"music_id";"timestamp";"duration";"platform"
"H000146108";"U0000575";"S0003803";"2024/04/28 19:26:42";"00000000:02:50";"vinyl"
"H000140826";"U0000251";"S0000883";"2023/02/02 14:58:44";"00000000:02:49";"vinyl"
"H000137294";"U0000938";"S0008219";"2018/08/14 08:56:36";"00000000:02:08";"paper"
"H000133076";"U0000261";"S0008874";"2019/09/07 05:29:50";"00000:03:08";"vinyl"
"H000135423";"U0000482";"S0003047";"2024/07/06 11:40:02";"00::04:30";"web"
"H000139996";"U0000971";"S0008355";"2020/03/09 19:20:47";"00:04";"paper"
"H000141576";"U0000931";"S0002832";"2023/05/04 19:18:11";"00:04";"web"
"H000141405";"U0000082";"S0001790";"2020/04/16 02:40:24";"00000:03:33";"web"
"H000131810";"U0000730";"S0002019";"2019/08/27 20:14:14";"00000:04:57";"vinyl"
"H000140610";"U0000804";"S0005903";"2023/08/02 19:50:23";"00:03";"vinyl"
"H000134440";"U0000470";"S0007036";"2022/06/04 21:07:12";"00000000:01:41";"vinyl"
"H000131503";"U0000265";"S0002654";"2021/07/04 23:55:05";"00:02";"web"
"H000147751";"U0000195";"S0003949";"2023/07/25 08:39:57";"000351";"paper"
"H000135475";"U0000560";"S0009328";"2023/09/12 05:58:52";"00::03:33";"web"
"H000147107";"U0000113";"S0002922";"2021/08/17 11:55:51";"00::02:34";"web"
"H000134243";"U0000461";"S0005389";"2019/07/21 23:26:43";"00000:02:12";"paper"
"H000137704";"U0000801";"S0004528";"2021/07/14 17:13:29";"000217";"vinyl"
"H000149380";"U0000645";"S0002186";"2021/06/01 22:55:04";"00000000:01:38";"paper"
"H000137922";"U0000406";"S0001742";"2020/09/15 12:38:18";"00::04:10";"paper"
"H000145682";"U0000797";"S0009971";"2021/10/16 11:38:54";"00000:02:33";"web"
"H000145022";"U0000471";"S0000442";"2020/01/13 03:20:11";"000200";"web"
"H000141715";"U0000425";"S0005431";"2018/09/11 03:12:53";"00000:04:54";"web"
"H000149375";"U0000083";"S0008387";"2024/04/16 19:25:05";"00000000:03:05";"web"
"H000134479";"U0000782";"S0009406";"2018/12/09 04:21:08";"00::02:01";"web"
"H000143715";"U0000034";"S0004670";"2022/12/10 14:09:05";"00000000:04:29";"web"
"H000139908";"U0000681";"S0004628";"2023/01/18 18:30:43";"00000000:04:19";"vinyl"
"H000140779";"U0000608";"S0009192";"2019/08/30 09:39:41";"00:03";"vinyl"
"H000135482";"U0000362";"S0009700";"2024/05/17 18:10:33";"00000000:04:27";"vinyl"
"H000148836";"U0000474";"S0006342";"2023/12/22 21:13:21";"00::03:55";"vinyl"
"H000141868";"U0000288";"S0004118";"2020/08/08 15:36:56";"00000:01:48";"web"
"H000130612";"U0000397";"S0000182";"2019/11/10 14:37:17";"00:02";"web"
"H000149055";"U0000112";"S0005700";"2022/03/21 10:42:15";"000335";"web"
"H000142152";"U0000512";"S0002218";"2020/03/11 08:18:27";"00000000:04:50";"vinyl"
"H000148649";"U0000727";"S0009299";"2020/01/11 11:36:42";"00::04:26";"paper"
"H000139521";"U0000107";"S0002414";"2022/12/23 11:56:21";"00::04:40";"paper"
"H000138578";"U0000128";"S0001273";"2022/05/15 23:09:43";"00000:02:39";"vinyl"
"H000132540";"U0000265";"S0003153";"2022/07/31 03:05:47";"00:04";"vinyl"
"H000138745";"U0000273";"S0009878";"2022/11/02 08:06:21";"00:03";"vinyl"
"H000130159";"U0000045";"S0007933";"2022/06/14 07:33:43";"00:03";"vinyl"
"H000148808";"U0000439";"S0004919";"2020/06/03 19:34:08";"00000000:04:32";"paper"
"H000147131";"U0000518";"S0000212";"2018/10/30 19:56:44";"000446";"web"
"H000130624";"U0000174";"S0006641";"2024/01/19 19:35:56";"00000000:02:20";"vinyl"
"H000138355";"U0000756";"S0006793";"2019/10/09 13:58:38";"00000000:02:34";"vinyl"
"H000130267";"U0000231";"S0008468";"2019/08/17 02:56:28";"000319";"vinyl"
"H000147623";"U0000090";"S0004205";"2022/09/24 21:56:16";"000247";"paper"
"H000132850";"U0000513";"S0008660";"2021/07/15 21:08:27";"00000:02:03";"vinyl"
"H000149128";"U0000337";"S0005753";"2020/12/30 08:49:58";"00::04:55";"vinyl"
"H000143458";"U0000544";"S0003652";"2021/01/04 09:53:48";"00000000:04:43";"vinyl"
"H000132374";"U0000396";"S0001084";"2024/04/08 13:31:30";"00000000:02:04";"vinyl"
"H000144759";"U0000075";"S0002976";"2019/01/25 00:04:34";"000120";"vinyl"
"H000146572";"U0000775";"S0008431";"2022/01/26 07:47:34";"00::04:45";"vinyl"
"H000148779";"U0000627";"S0009951";"2020/05/11 02:11:53";"00000000:02:25";"web"
"H000137523";"U0000186";"S0009583";"2020/11/08 03:54:48";"00::02:25";"web"
"H000138896";"U0000226";"S0004364";"2020/11/07 18:15:07";"00000:03:09";"vinyl"
"H000130431";"U0000655";"S0005781";"2022/05/08 20:22:50";"00:03";"vinyl"
"H000148842";"U0000162";"S0009666";"2021/01/22 05:02:10";"00::03:19";"web"
"H000145015";"U0000493";"S0004893";"2019/05/12 08:55:01";"00::04:30";"paper"
"H000143615";"U0000670";"S0001538";"2020/01/29 01:48:41";"000337";"vinyl"
"H000135079";"U0000724";"S0004559";"2018/08/26 02:18:27";"00::03:01";"paper"
"H000130254";"U0000550";"S0006850";"2018/07/30 22:15:25";"00::02:41";"web"
"H000137489";"U0000500";"S0007906";"2024/06/25 00:21:50";"00000:02:54";"paper"
"H000147924";"U0000951";"S0005398";"2023/01/15 03:48:34";"00000000:02:16";"vinyl"
"H000141585";"U0000927";"S0007480";"2024/04/26 09:10:39";"00:01";"vinyl"
"H000137197";"U0000959";"S0009185";"2022/09/05 11:18:38";"000405";"web"
"H000147364";"U0000200";"S0003460";"2020/12/31 12:00:58";"00000:04:22";"paper"
"H000133046";"U0000313";"S0000479";"2022/01/12 05:41:44";"000127";"web"
"H000136722";"U0000543";"S0003727";"2023/03/04 01:42:57";"00000:04:23";"vinyl"
"H000135428";"U0000348";"S0001754";"2023/06/26 14:39:44";"000242";"vinyl"
"H000131151";"U0000087";"S0004617";"2023/02/10 15:54:47";"00000000:04:38";"paper"
"H000136433";"U0000956";"S0000319";"2018/12/21 06:50:50";"000322";"paper"
"H000137943";"U0000602";"S0008735";"2021/07/21 18:15:02";"00::01:46";"paper"
"H000139710";"U0000187";"S0000051";"2019/08/09 19:50:21";"000337";"web"
"H000132007";"U0000917";"S0004814";"2018/07/18 21:55:32";"00000000:04:55";"vinyl"
"H000141595";"U0000928";"S0009617";"2020/10/02 02:01:23";"00000:04:02";"paper"
"H000130161";"U0000503";"S0007506";"2022/05/29 17:33:09";"000256";"paper"
"H000130818";"U0000673";"S0002619";"2023/05/15 20:33:19";"000209";"web"
"H000148415";"U0000232";"S0000164";"2019/02/05 16:07:54";"000121";"paper"
"H000138953";"U0000344";"S0004877";"2024/04/12 20:09:00";"000359";"vinyl"
"H000147222";"U0001000";"S0007650";"2020/02/23 16:14:36";"00000:01:24";"paper"
"H000149481";"U0000199";"S0009662";"2024/03/03 04:30:05";"00000000:01:28";"paper"
"H000142559";"U0000217";"S0003772";"2021/04/21 21:26:53";"00000:02:05";"web"
"H000140224";"U0000228";"S0003854";"2018/12/30 11:56:34";"00000000:02:37";"paper"
"H000147974";"U0000619";"S0005437";"2020/03/02 02:49:59";"00000:03:13";"web"
"H000130212";"U0000410";"S0008893";"2022/04/22 19:27:20";"00000:03:29";"web"
"H000133022";"U0000788";"S0004320";"2021/09/26 20:47:06";"00::03:40";"paper"
"H000131602";"U0000652";"S0008286";"2021/03/24 06:53:17";"00:01";"vinyl"
"H000140220";"U0000089";"S0008535";"2018/06/08 06:50:46";"00000:01:52";"vinyl"
"H000138221";"U0000630";"S0005841";"2020/05/30 06:17:43";"00000:02:44";"web"
"H000131762";"U0000735";"S0008537";"2023/11/03 12:59:21";"00000:04:06";"paper"
"H000148932";"U0000528";"S0003662";"2022/11/21 05:50:51";"00000000:03:09";"web"
"H000141120";"U0000033";"S0002211";"2019/09/20 05:50:05";"00000:04:08";"web"
"H000130142";"U0000924";"S0009134";"2021/05/21 19:14:55";"00::02:40";"vinyl"
"H000130058";"U0000167";"S0007013";"2019/05/09 22:54:12";"00000:02:22";"web"
"H000144724";"U0000756";"S0003057";"2022/02/21 18:02:19";"000400";"paper"
"H000138996";"U0000095";"S0008217";"2023/10/27 23:21:35";"00000:01:21";"vinyl"
"H000132413";"U0000265";"S0002209";"2021/07/04 07:52:49";"00:04";"web"
"H000149321";"U0000340";"S0002857";"2021/09/13 11:11:57";"00::02:27";"paper"
"H000146025";"U0000958";"S0002574";"2020/02/24 01:16:55";"00::03:30";"web"
"H000141225";"U0000460";"S0004489";"2020/10/05 07:25:46";"00000:01:53";"vinyl"
"H000140438";"U0000229";"S0001313";"2024/04/26 18:21:10";"00000:03:15";"web"
"H000142909";"U0000881";"S0004221";"2022/07/03 10:02:40";"00::04:18";"paper"
"H000148179";"U0000950";"S0008099";"2019/11/08 07:37:11";"00::02:51";"web"
"H000144001";"U0000405";"S0004056";"2022/03/30 13:16:29";"00:03";"web"
"H000141081";"U0000332";"S0004014";"2023/12/26 19:55:58";"00::03:58";"web"
"H000142643";"U0000305";"S0003747";"2019/11/11 13:33:24";"00000:01:21";"web"
"H000134567";"U0000231";"S0009093";"2020/06/18 17:59:26";"00000:02:16";"web"
"H000134684";"U0000643";"S0007495";"2021/02/06 14:30:47";"00::03:39";"paper"
"H000132193";"U0000515";"S0003078";"2018/06/08 11:23:13";"00::02:00";"paper"
"H000142476";"U0000900";"S0001641";"2019/07/14 06:08:42";"00::02:45";"paper"
"H000145474";"U0000230";"S0003395";"2023/04/22 17:16:22";"00::04:50";"paper"
"H000147683";"U0000801";"S0007825";"2022/04/08 14:10:34";"000245";"paper"
"H000138129";"U0000325";"S0007822";"2020/12/21 23:16:26";"00:04";"web"
"H000141079";"U0000168";"S0007769";"2019/08/23 16:39:11";"00000:02:57";"web"
"H000146818";"U0000777";"S0004041";"2021/07/05 16:15:33";"00::02:29";"web"
"H000138975";"U0000159";"S0006658";"2023/05/11 10:12:47";"00::02:42";"web"
"H000146971";"U0000095";"S0008609";"2023/02/13 20:56:09";"000144";"vinyl"
"H000132779";"U0000248";"S0007194";"2023/10/15 10:36:30";"000210";"web"
"H000143165";"U0000070";"S0006157";"2018/09/29 23:28:04";"00000:02:33";"web"
"H000138448";"U0000388";"S0001142";"2021/02/27 19:21:43";"00:04";"paper"
"H000132617";"U0000689";"S0001205";"2020/04/08 09:49:26";"00000000:02:50";"web"
"H000140175";"U0000746";"S0006738";"2018/08/04 23:43:58";"00:01";"vinyl"
"H000148776";"U0000129";"S0001185";"2021/06/19 11:01:22";"00000000:04:09";"web"
"H000138412";"U0000415";"S0002250";"2023/08/26 09:27:14";"00000000:01:56";"web"
"H000135490";"U0000766";"S0006262";"2018/06/23 19:20:21";"00::03:53";"vinyl"
"H000144925";"U0000611";"S0009480";"2020/01/13 10:29:36";"000433";"paper"
"H000134463";"U0000006";"S0009428";"2019/05/24 21:42:53";"00:02";"paper"
"H000132778";"U0000250";"S0001408";"2024/05/24 19:29:34";"00000000:01:35";"web"
"H000139316";"U0000767";"S0006376";"2019/01/04 10:42:25";"00000:04:34";"paper"
"H000146390";"U0000911";"S0009010";"2022/02/05 20:03:20";"00:02";"paper"
"H000143959";"U0000126";"S0001566";"2022/02/13 09:08:29";"00:02";"vinyl"
"H000137918";"U0000728";"S0000907";"2022/12/31 18:26:45";"00::03:04";"paper"
"H000146813";"U0000111";"S0001150";"2022/09/10 06:00:45";"00000000:03:51";"web"
"H000143712";"U0000560";"S0005782";"2023/09/23 02:14:16";"00000000:02:57";"paper"
"H000147736";"U0000410";"S0006577";"2023/11/26 04:24:55";"00:04";"vinyl"
"H000141904";"U0000040";"S0003662";"2022/10/27 20:03:00";"00000000:03:05";"paper"
"H000145817";"U0000752";"S0000321";"2022/07/20 07:28:28";"00000:03:23";"vinyl"
"H000148933";"U0000857";"S0003412";"2024/08/26 18:05:24";"00000000:03:56";"web"
"H000134888";"U0000881";"S0004760";"2020/06/02 05:13:43";"00000:02:43";"paper"
"H000147362";"U0000595";"S0000097";"2018/10/04 16:08:19";"00:01";"vinyl"
"H000146253";"U0000443";"S0002811";"2019/01/13 03:55:50";"000239";"paper"
"H000141495";"U0000787";"S0001596";"2022/06/06 12:13:00";"00:02";"vinyl"
"H000143141";"U0000414";"S0003696";"2019/10/25 06:46:36";"000416";"web"
"H000137331";"U0000662";"S0009407";"2021/04/29 20:15:06";"000223";"vinyl"
"H000145441";"U0000931";"S0004080";"2023/10/04 00:09:35";"00::03:28";"web"
"H000133144";"U0000775";"S0008419";"2022/08/20 07:17:16";"000446";"web"
"H000134205";"U0000628";"S0004538";"2023/08/03 23:55:34";"00:02";"vinyl"
"H000144543";"U0000992";"S0000242";"2022/03/26 13:41:03";"00:04";"vinyl"
"H000137622";"U0000761";"S0008929";"2020/12/22 14:27:23";"00::02:39";"web"
"H000138645";"U0000132";"S0003606";"2019/07/27 20:14:42";"00:02";"web"
"H000130065";"U0000102";"S0000206";"2023/12/14 12:24:29";"00::01:51";"web"
"H000143924";"U0000061";"S0009703";"2024/05/15 10:26:28";"00000:02:04";"web"
"H000135077";"U0000850";"S0002910";"2019/11/24 16:51:08";"000244";"web"
"H000149385";"U0000380";"S0007700";"2018/08/19 10:27:37";"00000:02:08";"paper"
"H000145463";"U0000324";"S0001022";"2023/04/09 03:23:10";"00:02";"vinyl"
"H000132013";"U0000401";"S0009365";"2022/01/18 05:22:59";"00000000:01:33";"vinyl"
"H000139090";"U0000766";"S0006722";"2021/02/16 23:37:04";"00000000:03:30";"web"
"H000146367";"U0000660";"S0000027";"2020/03/18 03:10:02";"00000000:04:35";"vinyl"
"H000142752";"U0000891";"S0001077";"2022/09/09 03:54:25";"00000:04:49";"vinyl"
"H000149291";"U0000169";"S0001677";"2022/06/20 18:48:56";"00000000:04:06";"web"
"H000139708";"U0000665";"S0007054";"2020/03/03 15:52:13";"00000:03:24";"web"
"H000148384";"U0000544";"S0001440";"2019/07/03 20:37:13";"000130";"paper"
"H000136365";"U0000496";"S0005932";"2020/05/03 08:03:31";"000333";"vinyl"
"H000136280";"U0000237";"S0001019";"2019/08/02 09:14:50";"00000000:02:29";"vinyl"
"H000137672";"U0000858";"S0006108";"2022/03/09 12:18:14";"00000000:03:58";"web"
"H000141416";"U0000096";"S0009157";"2023/11/20 06:59:17";"00:04";"web"
"H000144263";"U0000897";"S0008436";"2023/03/19 10:11:18";"00000:01:57";"vinyl"
"H000144950";"U0000791";"S0003414";"2024/02/20 20:37:50";"00:02";"vinyl"
"H000130897";"U0000636";"S0001009";"2023/08/14 19:48:50";"00::02:37";"web"
"H000148248";"U0000340";"S0008759";"2022/08/01 10:50:34";"00000000:01:45";"vinyl"
"H000145326";"U0000818";"S0005880";"2023/10/30 15:35:58";"00000000:03:53";"vinyl"
"H000132336";"U0000058";"S0007413";"2022/12/27 17:35:37";"00000000:02:59";"paper"
"H000144949";"U0000028";"S0002137";"2023/10/11 22:47:19";"00:03";"vinyl"
"H000142650";"U0000376";"S0007226";"2021/08/12 19:54:35";"00:03";"paper"
"H000146863";"U0000090";"S0003870";"2024/07/15 06:55:12";"00000000:03:08";"paper"
"H000141474";"U0000223";"S0002636";"2021/03/26 05:33:07";"00::03:31";"web"
"H000139747";"U0000656";"S0003792";"2023/04/05 06:23:21";"00:04";"web"
"H000133945";"U0000908";"S0007037";"2022/03/29 19:56:49";"00::03:17";"vinyl"
"H000130678";"U0000724";"S0005619";"2023/07/28 18:12:50";"000157";"web"
"H000147192";"U0000546";"S0001310";"2023/11/18 21:34:17";"00:01";"vinyl"
"H000138751";"U0000017";"S0007130";"2021/12/08 11:37:07";"00000:04:15";"vinyl"
"H000135748";"U0000918";"S0009727";"2022/11/26 10:46:16";"00000:04:07";"web"
"H000134849";"U0000741";"S0002163";"2021/10/27 15:11:05";"00000:04:25";"web"
"H000147423";"U0000784";"S0006618";"2019/12/27 21:01:48";"000438";"web"
"H000141126";"U0000117";"S0004522";"2022/01/16 16:59:16";"000358";"vinyl"
"H000140102";"U0000920";"S0002769";"2020/08/12 23:47:52";"00000:02:13";"web"
"H000131331";"U0000456";"S0009830";"2024/03/18 01:44:47";"000146";"web"
"H000144858";"U0000426";"S0004231";"2019/07/30 09:07:21";"00:02";"paper"
"H000141089";"U0000456";"S0008404";"2021/01/27 05:32:40";"000425";"paper"
"H000143711";"U0000840";"S0007582";"2022/03/13 06:44:01";"00::02:38";"vinyl"
"H000136688";"U0000225";"S0002097";"2020/09/12 10:44:51";"00000:04:46";"vinyl"
"H000131494";"U0000071";"S0001061";"2023/11/16 17:31:43";"00000000:02:15";"paper"
"H000134194";"U0000177";"S0000635";"2019/02/19 23:54:39";"00::02:04";"web"
"H000130191";"U0000495";"S0007389";"2022/11/13 13:00:07";"000354";"vinyl"
"H000140501";"U0000815";"S0000614";"2021/11/01 14:11:43";"00000:03:43";"web"
"H000141882";"U0000782";"S0005771";"2019/12/21 17:09:18";"000400";"vinyl"
"H000141625";"U0000232";"S0001496";"2019/08/05 19:44:06";"000319";"web"
"H000130646";"U0000548";"S0003194";"2023/05/16 09:27:57";"00::02:53";"vinyl"
"H000147782";"U0000458";"S0000847";"2020/06/21 19:49:01";"00000000:02:10";"vinyl"
"H000145764";"U0000660";"S0001586";"2024/07/01 08:54:11";"00::02:14";"web"
"H000148218";"U0000848";"S0000551";"2020/09/18 02:12:16";"00::04:18";"vinyl"
"H000132440";"U0000377";"S0007835";"2020/09/04 10:38:29";"00000000:04:25";"web"
"H000149341";"U0000191";"S0008136";"2019/01/27 19:35:18";"00000000:04:19";"web"
"H000143750";"U0000781";"S0004395";"2020/10/01 05:04:42";"00000000:04:14";"paper"
"H000139807";"U0000078";"S0006031";"2023/01/14 12:21:29";"00000:01:39";"paper"
"H000139693";"U0000894";"S0001073";"2020/11/01 05:33:38";"00000000:03:53";"web"
"H000130437";"U0000808";"S0006139";"2023/02/11 10:01:46";"00::02:19";"vinyl"
"H000132818";"U0000185";"S0008094";"2024/04/01 09:36:25";"000155";"web"
"H000136251";"U0000022";"S0006243";"2024/01/18 17:32:28";"00::02:39";"vinyl"
"H000132325";"U0000656";"S0000389";"2022/01/13 02:37:41";"00:02";"web"
"H000149456";"U0000929";"S0007564";"2018/11/07 15:22:49";"00000000:03:34";"vinyl"
"H000138633";"U0000189";"S0004667";"2019/09/27 22:43:52";"00000:01:23";"vinyl"
"H000141475";"U0000794";"S0007445";"2021/06/30 17:02:45";"000432";"vinyl"
"H000139849";"U0000201";"S0004742";"2018/09/20 07:14:19";"00000:01:57";"paper"
"H000134695";"U0000031";"S0005619";"2023/04/30 00:42:02";"00000:03:22";"web"
"H000146195";"U0000516";"S0008534";"2019/07/07 11:53:40";"00::04:40";"web"
"H000134629";"U0000764";"S0006053";"2023/04/18 18:54:44";"00:01";"paper"
"H000138980";"U0000740";"S0005562";"2021/12/01 06:46:22";"00000:02:15";"web"
"H000134068";"U0000868";"S0003987";"2018/08/13 12:23:22";"00:03";"paper"
"H000132566";"U0000454";"S0000098";"2019/08/30 03:04:56";"000448";"web"
"H000134788";"U0000854";"S0002004";"2023/06/19 03:13:48";"00:02";"vinyl"
"H000144522";"U0000465";"S0007321";"2023/09/12 13:42:13";"000258";"paper"
"H000148826";"U0000326";"S0005193";"2019/02/15 01:35:14";"00:03";"web"
"H000135880";"U0000658";"S0006305";"2021/01/10 08:37:41";"000415";"vinyl"
"H000135855";"U0000455";"S0006087";"2019/05/04 23:43:30";"000250";"web"
"H000147414";"U0000708";"S0008790";"2024/01/23 19:13:22";"00000:02:59";"web"
"H000139223";"U0000320";"S0009895";"2023/04/11 16:29:59";"000235";"web"
"H000131719";"U0000109";"S0005902";"2021/08/11 22:45:54";"00000000:04:18";"paper"
"H000134422";"U0000361";"S0006749";"2023/01/21 17:10:52";"000216";"vinyl"
"H000143189";"U0000366";"S0008479";"2019/07/30 05:42:45";"00000000:03:17";"vinyl"
"H000139614";"U0000738";"S0002813";"2019/05/23 13:05:22";"000315";"paper"
"H000146100";"U0000108";"S0006162";"2018/12/02 03:25:00";"00000000:02:44";"web"
"H000142901";"U0000235";"S0009020";"2021/06/13 15:17:44";"000247";"vinyl"
"H000136264";"U0000129";"S0004920";"2020/02/13 08:52:46";"00000000:01:20";"vinyl"
"H000143846";"U0000872";"S0002012";"2023/10/26 12:40:21";"00::03:57";"paper"
"H000141823";"U0000684";"S0000179";"2019/05/11 11:43:06";"00000000:04:12";"paper"
"H000140600";"U0000731";"S0002527";"2020/03/02 13:32:46";"00000000:02:13";"paper"
"H000139370";"U0000529";"S0007314";"2023/03/22 08:00:45";"00000:03:02";"paper"
"H000141136";"U0000598";"S0002049";"2019/08/14 18:52:32";"00000:01:49";"vinyl"
"H000140782";"U0000974";"S0004175";"2024/05/05 00:54:57";"00:03";"paper"
"H000147139";"U0000481";"S0005792";"2021/09/14 21:30:53";"00:03";"vinyl"
"H000136825";"U0000491";"S0007562";"2019/08/09 00:50:23";"00000:02:18";"paper"
"H000147285";"U0000331";"S0008282";"2023/03/16 00:09:24";"00000000:02:09";"web"
"H000145418";"U0000524";"S0000931";"2024/08/06 03:56:22";"000302";"vinyl"
"H000138776";"U0000319";"S0006894";"2018/06/17 06:55:11";"00::04:00";"vinyl"
"H000144331";"U0000151";"S0008795";"2020/09/14 12:46:53";"00::04:45";"web"
"H000147889";"U0000610";"S0005852";"2021/08/01 15:15:56";"00::03:02";"web"
"H000134776";"U0000312";"S0002499";"2020/03/04 05:18:09";"00000000:04:23";"vinyl"
"H000135761";"U0000555";"S0009256";"2019/03/25 15:05:17";"00::03:27";"web"
"H000147504";"U0000142";"S0005322";"2018/12/06 06:16:39";"00:03";"paper"
"H000138364";"U0000875";"S0005569";"2024/06/17 05:11:20";"000158";"web"
"H000146996";"U0000547";"S0006153";"2020/10/09 01:55:30";"000333";"vinyl"
"H000141653";"U0000118";"S0009721";"2019/12/12 20:02:54";"000217";"paper"
"H000143469";"U0000993";"S0004819";"2020/05/01 09:05:56";"00000000:04:21";"web"
"H000148380";"U0000467";"S0006850";"2024/05/13 11:13:53";"00000:03:17";"paper"
"H000134496";"U0000811";"S0002650";"2019/01/10 16:15:16";"00000:02:57";"paper"
"H000134064";"U0000849";"S0009373";"2018/07/22 01:12:41";"00:04";"web"
"H000136705";"U0000885";"S0005059";"2022/06/07 11:43:21";"00000000:02:25";"web"
"H000141421";"U0000977";"S0004087";"2019/04/04 01:40:14";"00:02";"vinyl"
"H000131689";"U0000872";"S0008688";"2022/01/03 10:12:48";"000232";"vinyl"
"H000140548";"U0000201";"S0003814";"2021/05/22 14:54:40";"00000:03:50";"vinyl"
"H000144084";"U0000312";"S0006874";"2019/08/02 01:46:45";"00:02";"paper"
"H000144517";"U0000034";"S0006136";"2021/08/24 04:10:09";"00::03:47";"vinyl"
"H000131060";"U0000670";"S0003218";"2021/02/01 11:17:55";"00000000:01:35";"vinyl"
"H000145361";"U0000674";"S0007414";"2020/09/24 17:08:46";"000438";"web"
"H000131624";"U0000620";"S0000715";"2024/01/19 12:13:55";"00::02:40";"web"
"H000143776";"U0000212";"S0005418";"2019/07/21 00:12:09";"000453";"web"
"H000138734";"U0000206";"S0005269";"2023/02/28 13:44:43";"00000:03:03";"paper"
"H000143595";"U0000636";"S0003334";"2023/01/25 18:52:03";"00::02:21";"vinyl"
"H000144712";"U0000883";"S0003083";"2023/12/28 10:53:21";"000303";"paper"
"H000145198";"U0000570";"S0002049";"2021/04/05 07:20:51";"00000000:03:54";"vinyl"
"H000131654";"U0000568";"S0004135";"2022/08/24 10:16:11";"00:02";"vinyl"
"H000145907";"U0000623";"S0005094";"2022/04/30 05:49:41";"00000000:04:11";"vinyl"
